Epoch Time,Temp,Humidity
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934172,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934172,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934172,23.6,45.0
1632934175,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934172,23.6,45.0
1632934175,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934172,23.6,45.0
1632934175,23.6,45.0
1632934177,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934172,23.6,45.0
1632934175,23.6,45.0
1632934177,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934172,23.6,45.0
1632934175,23.6,45.0
1632934177,23.6,45.0
1632934179,23.6,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
1632934157,23.5,45.0
1632934158,23.7,46.0
1632934160,23.6,46.0
1632934162,23.5,45.0
1632934164,23.6,45.0
1632934166,23.6,45.0
1632934168,23.6,45.0
1632934170,23.6,45.0
1632934172,23.6,45.0
1632934175,23.6,45.0
1632934177,23.6,45.0
1632934179,23.6,45.0
1632934180,23.5,45.0
1632934008,22.8,46.0
1632934010,22.8,46.0
1632934011,22.8,46.0
1632934014,22.9,46.0
1632934015,22.9,46.0
1632934017,22.9,46.0
1632934020,22.9,46.0
1632934022,23.0,46.0
1632934023,23.0,45.0
1632934025,23.0,45.0
1632934028,23.0,45.0
1632934030,23.0,45.0
1632934032,23.0,45.0
1632934033,23.1,46.0
1632934036,23.1,46.0
1632934038,23.1,46.0
1632934040,23.1,46.0
1632934042,23.1,46.0
1632934044,23.1,46.0
1632934047,23.1,46.0
1632934049,23.1,46.0
1632934051,23.1,46.0
1632934053,23.1,46.0
1632934054,23.2,46.0
1632934056,23.2,46.0
1632934058,23.2,46.0
1632934060,23.2,46.0
1632934062,23.2,46.0
1632934065,23.2,46.0
1632934066,23.3,46.0
1632934068,23.3,45.0
1632934070,23.3,45.0
1632934072,23.3,45.0
1632934074,23.3,45.0
1632934077,23.3,45.0
1632934079,23.3,45.0
1632934081,23.3,45.0
1632934082,23.4,45.0
1632934084,23.4,45.0
1632934086,23.4,45.0
1632934089,23.4,45.0
1632934091,23.4,45.0
1632934093,23.4,45.0
1632934095,23.4,45.0
1632934096,23.4,44.0
1632934099,23.4,44.0
1632934101,23.4,44.0
1632934103,23.5,45.0
1632934105,23.5,45.0
1632934107,23.5,45.0
1632934109,23.5,45.0
1632934111,23.5,44.0
1632934113,23.5,44.0
1632934115,23.5,44.0
1632934117,23.5,44.0
1632934119,23.5,44.0
1632934122,23.5,44.0
1632934124,23.5,44.0
1632934126,23.5,44.0
1632934127,23.5,45.0
1632934129,23.5,45.0
1632934131,23.5,45.0
1632934133,23.5,45.0
1632934136,23.4,45.0
1632934137,23.5,45.0
1632934139,23.5,45.0
1632934141,23.5,45.0
1632934143,23.5,45.0
1632934146,23.5,45.0
1632934148,23.5,45.0
1632934150,23.5,45.0
1632934152,23.5,45.0
1632934155,23.5,45.0
